"Date and Time","NO<sub>2</sub>","PM<sub>10</sub>","PM<sub>2.5</sub>"
"2021-08-12 06:00:00",3.7,11.25,4.22
"2021-08-12 07:00:00",7.03,15.31,4.9
"2021-08-12 08:00:00",9.16,11.82,4.82
"2021-08-12 09:00:00",6.71,13.94,5.03
"2021-08-12 10:00:00",6.08,21.51,5.94
"2021-08-12 11:00:00",5.18,17.88,5.62
"2021-08-12 12:00:00",5.29,18.73,5.94
"2021-08-12 13:00:00",4.25,33.58,8.38
"2021-08-12 14:00:00",2.49,26.38,7.66
"2021-08-12 15:00:00",5.95,14.88,5.48
"2021-08-12 16:00:00",4.38,7.91,4.25
"2021-08-12 17:00:00",3.54,9.23,4.79
"2021-08-12 18:00:00",2.33,10.55,5.2
"2021-08-12 19:00:00",2.32,11.94,5.68
"2021-08-12 20:00:00",3.02,12.56,5.71
"2021-08-12 21:00:00",5.15,11.94,5.76
"2021-08-12 22:00:00",13.61,13.37,6.46
"2021-08-12 23:00:00",5.22,12.15,6.02
"2021-08-13 00:00:00",4.78,12.82,5.98
"2021-08-13 01:00:00",0.7,11.84,6.06
"2021-08-13 02:00:00",1.85,13.95,6.65
"2021-08-13 03:00:00",0.31,13.31,6.51
"2021-08-13 04:00:00",0.21,13.6,6.44
"2021-08-13 05:00:00",-0.32,12.42,6.03
"2021-08-13 06:00:00",1.27,11.63,5.81
"2021-08-13 07:00:00",3.79,12.11,5.79
"2021-08-13 08:00:00",4.33,13.92,6.15
"2021-08-13 09:00:00",3.17,14.2,6.33
"2021-08-13 10:00:00",2.69,13.03,5.86
"2021-08-13 11:00:00",2.13,14.57,6.2
"2021-08-13 12:00:00",4.02,13.8,5.6
"2021-08-13 13:00:00",2.75,12.96,5.39
"2021-08-13 14:00:00",2.77,14.94,5.75
"2021-08-13 15:00:00",1.99,14.7,5.94
"2021-08-13 16:00:00",1.73,12.34,5.65
"2021-08-13 17:00:00",2.3,11.71,5.28
"2021-08-13 18:00:00",2.74,9.08,4.73
"2021-08-13 19:00:00",4.11,8.52,4.63
"2021-08-13 20:00:00",5.59,10.29,5.44
"2021-08-13 21:00:00",3.26,8.69,5.24
"2021-08-13 22:00:00",3.98,11.01,5.93
"2021-08-13 23:00:00",2.77,11.21,5.82
"2021-08-14 00:00:00",1.04,9.92,5.61
"2021-08-14 01:00:00",0.99,10.57,6.13
"2021-08-14 02:00:00",1.35,11.28,6.36
"2021-08-14 03:00:00",0.93,11.01,6.75
"2021-08-14 04:00:00",0.29,11.12,6.66
"2021-08-14 05:00:00",0.18,11.74,6.76
"2021-08-14 06:00:00",2.37,12.84,7.25
"2021-08-14 07:00:00",3.96,12.59,7.46
"2021-08-14 08:00:00",5.32,12.75,7.4
"2021-08-14 09:00:00",5.14,11.3,7.02
"2021-08-14 10:00:00",7.03,11.42,7.09
"2021-08-14 11:00:00",6.65,10.7,6.94
"2021-08-14 12:00:00",3.99,8.85,5.86
"2021-08-14 13:00:00",4.88,6.33,5.07
"2021-08-14 14:00:00",4.95,5.56,4.25
"2021-08-14 15:00:00",4.41,4.26,3.16
"2021-08-14 16:00:00",9.02,6.55,4.93
"2021-08-14 17:00:00",7.65,7.64,5.47
"2021-08-14 18:00:00",7.53,6.74,5.12
"2021-08-14 19:00:00",9.31,6.94,5.04
"2021-08-14 20:00:00",9.8,4.58,3.38
"2021-08-14 21:00:00",8.56,4.12,3.11
"2021-08-14 22:00:00",6.54,2.8,2.29
"2021-08-14 23:00:00",4.14,3.57,3.12
"2021-08-15 00:00:00",9.08,3.18,2.65
"2021-08-15 01:00:00",12.1,3.22,2.37
"2021-08-15 02:00:00",11.94,4.05,2.83
"2021-08-15 03:00:00",12.01,4.95,3.25
"2021-08-15 04:00:00",6.25,7.05,3.8
"2021-08-15 05:00:00",6.92,8.35,4.41
"2021-08-15 06:00:00",11.93,7.28,4.14
"2021-08-15 07:00:00",9.1,7.16,4.04
"2021-08-15 08:00:00",8.18,9.86,5.23
"2021-08-15 09:00:00",2.27,7.65,3.95
"2021-08-15 10:00:00",4.25,5.48,2.96
"2021-08-15 11:00:00",4.32,5.55,3.29
"2021-08-15 12:00:00",5.91,10.07,4.92
"2021-08-15 13:00:00",6.1,8.21,4.38
"2021-08-15 14:00:00",4.44,5.81,3.53
"2021-08-15 15:00:00",3.86,3.25,2.11
"2021-08-15 16:00:00",4.04,3.37,2.3
"2021-08-15 17:00:00",2.9,6.97,4.72
"2021-08-15 18:00:00",3.17,7.61,5.16
"2021-08-15 19:00:00",3.44,6.41,4.11
"2021-08-15 20:00:00",3.17,4.47,2.76
"2021-08-15 21:00:00",3.26,5.21,3.45
"2021-08-15 22:00:00",3.72,8.89,6.57
"2021-08-15 23:00:00",1.81,13.55,10.17
"2021-08-16 00:00:00",1.96,22.54,16.98
"2021-08-16 01:00:00",0.46,24.65,17.79
"2021-08-16 02:00:00",-1.19,20.6,14.95
"2021-08-16 03:00:00",-1.14,15.24,10.75
"2021-08-16 04:00:00",-1.08,12.98,8.62
"2021-08-16 05:00:00",-0.89,10.98,7.39
"2021-08-16 06:00:00",-0.3,11.37,7.4
"2021-08-16 07:00:00",2.49,11.72,7.1
"2021-08-16 08:00:00",6.07,9.15,5.48
"2021-08-16 09:00:00",8.35,7.91,4.91
"2021-08-16 10:00:00",5.37,7.87,4.6
"2021-08-16 11:00:00",3.06,6.88,3.89
"2021-08-16 12:00:00",3.53,6.93,3.82
"2021-08-16 13:00:00",4.35,6.18,3.57
"2021-08-16 14:00:00",4.22,7.29,3.54
"2021-08-16 15:00:00",6.37,7.5,4.17
"2021-08-16 16:00:00",5.19,7.88,3.82
"2021-08-16 17:00:00",6.85,6.97,3.92
"2021-08-16 18:00:00",5.85,12.66,7.7
"2021-08-16 19:00:00",5.1,6.73,3.73
"2021-08-16 20:00:00",4.79,7.06,4.33
"2021-08-16 21:00:00",3.9,4.09,2.53
"2021-08-16 22:00:00",1.98,3.58,2.29
"2021-08-16 23:00:00",3.25,5.18,3.04
"2021-08-17 00:00:00",3.53,6.02,3.6
"2021-08-17 01:00:00",3.45,6.53,4
"2021-08-17 02:00:00",2.66,6.74,3.87
"2021-08-17 03:00:00",-1.2,4.95,2.94
"2021-08-17 04:00:00",3.09,4.81,2.61
"2021-08-17 05:00:00",0.13,5.8,2.91
"2021-08-17 06:00:00",-0.21,5.06,2.68
"2021-08-17 07:00:00",3.08,6.79,3.13
"2021-08-17 08:00:00",6.95,7.47,3.52
"2021-08-17 09:00:00",6.33,8.1,4.03
"2021-08-17 10:00:00",4.26,7.05,3.98
"2021-08-17 11:00:00",4.02,4.09,2.81
"2021-08-17 12:00:00",4.98,4.54,2.65
"2021-08-17 13:00:00",2.77,4.18,2.01
"2021-08-17 14:00:00",2.65,4.04,2.02
"2021-08-17 15:00:00",3.3,4.28,2.48
"2021-08-17 16:00:00",3.32,5.26,2.3
"2021-08-17 17:00:00",4.87,3.98,1.73
"2021-08-17 18:00:00",3.16,3.63,2.01
"2021-08-17 19:00:00",4.47,4.85,3.14
"2021-08-17 20:00:00",4,7,5.23
"2021-08-17 21:00:00",5.65,6.94,5.41
"2021-08-17 22:00:00",2.57,7.31,5.63
"2021-08-17 23:00:00",2.38,4.65,3.6
"2021-08-18 00:00:00",0.53,3.14,1.91
"2021-08-18 01:00:00",-0.5,3.59,2.34
"2021-08-18 02:00:00",-1.38,3.66,2.09
"2021-08-18 03:00:00",-0.45,2.85,1.6
"2021-08-18 04:00:00",0.03,3.83,2.07
"2021-08-18 05:00:00",5.23,3.23,1.97
"2021-08-18 06:00:00",1.66,4.26,2.64
"2021-08-18 07:00:00",7.59,5.93,3.62
"2021-08-18 08:00:00",10.14,6.81,4.05
"2021-08-18 09:00:00",10.75,3.9,2.82
"2021-08-18 10:00:00",5.04,3.34,2.28
"2021-08-18 11:00:00",3.29,3.06,1.64
"2021-08-18 12:00:00",3.58,3.38,1.86
"2021-08-18 13:00:00",3.8,4.93,2.72
"2021-08-18 14:00:00",4.11,4.91,3.24
"2021-08-18 15:00:00",5.02,7.25,3.97
"2021-08-18 16:00:00",3.4,5.5,2.83
"2021-08-18 17:00:00",5.93,5.47,3.19
"2021-08-18 18:00:00",5.61,6.86,4.56
"2021-08-18 19:00:00",6,8.02,5.98
"2021-08-18 20:00:00",11.53,9.18,7.1
"2021-08-18 21:00:00",14.1,7.18,5.75
"2021-08-18 22:00:00",17.59,7.51,5.84
"2021-08-18 23:00:00",21.83,9.96,7.42
"2021-08-19 00:00:00",24.45,10.57,7.19
"2021-08-19 01:00:00",20.34,17.77,12.45
"2021-08-19 02:00:00",26.5,18.93,12.39
"2021-08-19 03:00:00",9.91,12.44,10.01
"2021-08-19 04:00:00",7.26,5.98,4.11
"2021-08-19 05:00:00",10.02,4.86,3.28
"2021-08-19 06:00:00",10.1,5.17,3.33
"2021-08-19 07:00:00",10.4,4.77,3.07
"2021-08-19 08:00:00",19.13,5.54,3.37
"2021-08-19 09:00:00",29.87,8.51,4.45
"2021-08-19 10:00:00",22.27,8.7,4.47
"2021-08-19 11:00:00",24.89,8.23,4.58
"2021-08-19 12:00:00",15.14,6.13,4.23
"2021-08-19 13:00:00",16.9,5.6,4.1
"2021-08-19 14:00:00",11.14,4.81,3.37
"2021-08-19 14:01:00",,,
"2021-08-19 15:01:00",,,
"2021-08-19 16:00:00",23.9,11.43,6.49
"2021-08-19 17:00:00",14.03,8.78,4.99
"2021-08-19 18:00:00",12.38,4.84,3.13
"2021-08-19 19:00:00",23.75,6.01,3.78
"2021-08-19 20:00:00",17.56,8.36,7.01
"2021-08-19 21:00:00",20.32,10.48,9.03
"2021-08-19 22:00:00",10.4,8.39,8.05
"2021-08-19 23:00:00",12.98,10.32,9.41
"2021-08-20 00:00:00",13.75,9.39,8.79
"2021-08-20 01:00:00",18.43,11.98,11.21
"2021-08-20 02:00:00",14.66,9.48,9.09
"2021-08-20 03:00:00",13.41,9.99,9.59
"2021-08-20 04:00:00",17.46,11,10.34
"2021-08-20 05:00:00",25.67,9.82,8.42
"2021-08-20 06:00:00",31.79,16.91,15.22
"2021-08-20 07:00:00",31.28,19.65,18.3
"2021-08-20 08:00:00",29.21,20.11,17.07
"2021-08-20 09:00:00",28.57,19.68,14.4
"2021-08-20 10:00:00",26.88,16.88,10.57
"2021-08-20 11:00:00",7.84,4.8,2.64
"2021-08-20 12:00:00",5.86,4.92,2.31
"2021-08-20 13:00:00",8.48,5.96,2.82
"2021-08-20 14:00:00",8.87,10.08,6.02
"2021-08-20 15:00:00",10.67,9.48,5.29
"2021-08-20 16:00:00",14.41,4.9,2.45
"2021-08-20 17:00:00",10.6,2.91,0.84
"2021-08-20 18:00:00",9.57,3.04,1.06
"2021-08-20 19:00:00",9.59,3.05,1.23
"2021-08-20 20:00:00",7.41,2.41,1.24
"2021-08-20 21:00:00",8.72,3.87,2.26
"2021-08-20 22:00:00",13.6,3.3,1.86
"2021-08-20 23:00:00",4.61,2.49,1.31
"2021-08-21 00:00:00",2.76,3.88,2.69
"2021-08-21 01:00:00",1.51,2.55,1.2
"2021-08-21 02:00:00",0.26,4.69,2.93
"2021-08-21 03:00:00",0.59,5.18,3.33
"2021-08-21 04:00:00",0.76,6.02,4.64
"2021-08-21 05:00:00",5.54,6.17,4.27
"2021-08-21 06:00:00",7.24,5.68,3.8
"2021-08-21 07:00:00",12.02,5.4,3.31
"2021-08-21 08:00:00",9.39,3.44,1.37
"2021-08-21 09:00:00",7.42,3.53,1.37
"2021-08-21 10:00:00",11.33,3.17,1.29
"2021-08-21 11:00:00",7.06,2.4,0.99
"2021-08-21 12:00:00",7.23,3.22,1.22
"2021-08-21 13:00:00",8.41,4.04,2
"2021-08-21 14:00:00",7.81,5.55,3.09
"2021-08-21 15:00:00",8.22,5.55,3.78
"2021-08-21 16:00:00",6.46,5.81,2.86
"2021-08-21 17:00:00",5.71,11.89,9.61
"2021-08-21 18:00:00",4.62,4.76,2.72
"2021-08-21 19:00:00",6.93,4.9,2.92
"2021-08-21 20:00:00",10,6.73,4.51
"2021-08-21 21:00:00",10.26,6.92,3.8
"2021-08-21 22:00:00",7.66,7.13,3.44
"2021-08-21 23:00:00",5.16,6.68,3.56
"2021-08-22 00:00:00",2.73,9.03,5.64
"2021-08-22 01:00:00",1.48,7.01,4.07
"2021-08-22 02:00:00",5.2,7.02,3.92
"2021-08-22 03:00:00",8.47,8.52,4.46
"2021-08-22 04:00:00",12.42,7.54,4.5
"2021-08-22 05:00:00",6.75,8.37,4.7
"2021-08-22 06:00:00",8.8,8.96,5.31
"2021-08-22 07:00:00",6.95,7.6,3.82
"2021-08-22 08:00:00",5.77,7.36,3.62
"2021-08-22 09:00:00",1.26,6.18,3.51
"2021-08-22 10:00:00",1.21,5.62,3.33
"2021-08-22 11:00:00",2.2,5.5,3.27
"2021-08-22 12:00:00",2,5.8,3.97
"2021-08-22 13:00:00",0.84,6.3,4.13
"2021-08-22 14:00:00",2.23,5.74,3.93
"2021-08-22 15:00:00",2.1,5.62,3.69
"2021-08-22 16:00:00",5.77,5.13,3.74
"2021-08-22 17:00:00",10.48,5.91,4.41
"2021-08-22 18:00:00",10.79,7.65,5.4
"2021-08-22 19:00:00",8.65,6.98,4.88
"2021-08-22 20:00:00",22.11,8.27,5.7
"2021-08-22 21:00:00",21.79,9.06,6.4
"2021-08-22 22:00:00",38.37,11.78,8.57
"2021-08-22 23:00:00",39.93,14.16,9.56
"2021-08-23 00:00:00",33.69,13.65,9.73
"2021-08-23 01:00:00",25.82,11.05,7.95
"2021-08-23 02:00:00",19.5,9.83,6.37
"2021-08-23 03:00:00",18.16,9.45,6.33
"2021-08-23 04:00:00",14.54,9.86,6.23
"2021-08-23 05:00:00",13.37,9.41,5.91
"2021-08-23 06:00:00",16.88,9.25,5.96
"2021-08-23 07:00:00",16.47,9.66,6.52
"2021-08-23 08:00:00",27.8,14.67,10.03
"2021-08-23 09:00:00",27.06,20.59,14.42
"2021-08-23 10:00:00",19.8,9.57,5.83
"2021-08-23 10:01:00",,,
"2021-08-23 11:01:00",,,
"2021-08-23 12:00:00",4.92,8.97,5.25
"2021-08-23 13:00:00",12.24,8.67,5.71
"2021-08-23 14:00:00",6.89,7.16,4.3
"2021-08-23 15:00:00",12.36,8.82,5.37
"2021-08-23 16:00:00",12.1,9.51,5.41
"2021-08-23 17:00:00",11.69,9.57,6
"2021-08-23 18:00:00",16.77,6.91,3.69
"2021-08-23 19:00:00",25.68,6.25,3.71
"2021-08-23 20:00:00",24.24,6.63,4.32
"2021-08-23 21:00:00",36.23,10.51,7.92
"2021-08-23 22:00:00",22.24,10.51,9.13
"2021-08-23 23:00:00",45.34,14.84,12.98
"2021-08-24 00:00:00",32,15.95,14.37
"2021-08-24 01:00:00",12.4,11.46,10.92
"2021-08-24 02:00:00",15.09,13.74,12.9
"2021-08-24 03:00:00",34.69,14.13,13.13
"2021-08-24 04:00:00",29.05,12.03,11.46
"2021-08-24 05:00:00",28.39,12.87,12.08
"2021-08-24 06:00:00",24.35,13.4,12.49
"2021-08-24 07:00:00",28.82,12.49,11.35
"2021-08-24 08:00:00",33.36,11.53,10.1
"2021-08-24 09:00:00",21.6,10.96,8.26
"2021-08-24 10:00:00",25.26,13.87,11.23
"2021-08-24 11:00:00",19.88,17.7,13.12
"2021-08-24 12:00:00",16.94,20.41,14.65
"2021-08-24 13:00:00",23.5,18.8,13.08
"2021-08-24 14:00:00",12.2,13.77,8.36
"2021-08-24 15:00:00",13.32,11.22,6.44
"2021-08-24 16:00:00",14.3,13.06,7.95
"2021-08-24 17:00:00",16.06,15.57,10.69
"2021-08-24 18:00:00",18.74,16.42,13.61
"2021-08-24 19:00:00",17.64,14.28,11.42
"2021-08-24 20:00:00",21.18,12.86,9.97
"2021-08-24 21:00:00",19.43,11.25,8.83
"2021-08-24 22:00:00",12.87,9.69,7.46
"2021-08-24 23:00:00",9.75,10.06,7.65
"2021-08-25 00:00:00",19.79,11.07,8.89
"2021-08-25 01:00:00",19.95,12.6,10.16
"2021-08-25 02:00:00",15.47,13.47,11.2
"2021-08-25 03:00:00",15.41,13.6,11.5
"2021-08-25 04:00:00",34.91,17.02,14.57
"2021-08-25 05:00:00",20.28,21.65,19.41
"2021-08-25 06:00:00",26.4,21.93,20.1
"2021-08-25 07:00:00",34.91,21.02,17.84
"2021-08-25 08:00:00",39.43,16.56,13.06
"2021-08-25 09:00:00",36.31,15.76,11.87
"2021-08-25 10:00:00",33.78,15.26,11.01
"2021-08-25 11:00:00",30.91,21.41,10.16
"2021-08-25 12:00:00",8.92,14.53,6.26
"2021-08-25 13:00:00",7.97,10.05,5.81
"2021-08-25 14:00:00",6.14,10.9,5.61
"2021-08-25 15:00:00",5.06,8.52,5.48
"2021-08-25 16:00:00",5.47,9.4,5.77
"2021-08-25 17:00:00",5.78,9.59,5.52
"2021-08-25 18:00:00",11.85,9.78,5.82
"2021-08-25 19:00:00",21.63,10.35,6.19
"2021-08-25 20:00:00",27.43,10.44,6.44
"2021-08-25 21:00:00",35,10.16,6.41
"2021-08-25 22:00:00",43.77,12.62,8.02
"2021-08-25 23:00:00",33.4,11.75,8.35
"2021-08-26 00:00:00",30.66,13.61,10.23
"2021-08-26 01:00:00",39.78,18.58,14.12
"2021-08-26 02:00:00",46.56,19.98,14.29
"2021-08-26 03:00:00",41.52,18.47,14.32
"2021-08-26 04:00:00",32.51,23.61,17.25
"2021-08-26 05:00:00",29.71,18.86,14.11
